1,0.41054776399,0.410547761814
2,0.410547767804,0.410547777071
3,0.419607385025,0.419484812553
4,0.436937601628,0.43672565679
5,0.439960874504,0.43913609245
6,0.442527095976,0.441546577715
7,0.450159332866,0.448302959292
8,0.456489329691,0.452980898852
9,0.465806837365,0.460360357799
10,0.472777735427,0.465400849548
11,0.482416977031,0.473091821283
12,0.493728742477,0.480726608209
13,0.502349154187,0.48423507442
14,0.512736562295,0.490363310598
15,0.527155867365,0.50024006592
16,0.536570412846,0.503768910961
17,0.547131429695,0.509600941557
18,0.555557842664,0.510862328938
19,0.568161628736,0.514222644982
20,0.578449420369,0.517256180312
21,0.588379800643,0.52023858063
22,0.598710996421,0.521995346341
23,0.611963390655,0.524911405063
24,0.624276079778,0.526121702813
25,0.629676633945,0.526285145787
26,0.641440370993,0.529788436702
27,0.651431957354,0.530825172089
28,0.662506237448,0.532970059371
29,0.672870692065,0.532980296514
30,0.683720233903,0.536902335223
31,0.691906583319,0.537203679955
32,0.699801836275,0.536146536867
33,0.710173981991,0.539271946638
34,0.722297687921,0.539849050836
